scenarios,locs,techs,carriers,units,flow_out_sum,aliases
33,PRT,ccgt,electricity,kilowatt hour,31173656.1419787,ccgt__electricity___PRT
33,PRT,chp_biofuel_extraction,electricity,kilowatt hour,505594922.8557507,chp_biofuel_extraction__electricity___PRT
33,PRT,chp_methane_extraction,electricity,kilowatt hour,190188742.63057563,chp_methane_extraction__electricity___PRT
33,PRT,chp_wte_back_pressure,electricity,kilowatt hour,602974668.9371165,chp_wte_back_pressure__electricity___PRT
33,ESP,el_import,electricity,kilowatt hour,13789397488.771044,el_import__electricity___ESP
33,PRT,existing_pv,electricity,kilowatt hour,1614479258.2659037,existing_pv__electricity___PRT
33,PRT,existing_wind,electricity,kilowatt hour,16775051290.535366,existing_wind__electricity___PRT
33,PRT,heat_storage_big,heat,unit,50939665.40897739,heat_storage_big__heat___PRT
33,PRT,heat_storage_small,heat,unit,2817132330.6188474,heat_storage_small__heat___PRT
33,PRT,hydro_reservoir,electricity,kilowatt hour,7006117595.684558,hydro_reservoir__electricity___PRT
33,PRT,hydro_run_of_river,electricity,kilowatt hour,8484381360.50018,hydro_run_of_river__electricity___PRT
33,PRT,methane_boiler,heat,megajoule,1135374245.2562654,methane_boiler__heat___PRT
33,PRT,methane_storage,methane,unit,5676.163510881698,methane_storage__methane___PRT
33,PRT,open_field_pv,electricity,kilowatt hour,20567731670.96268,open_field_pv__electricity___PRT
33,PRT,pumped_hydro,electricity,kilowatt hour,4556197512.097882,pumped_hydro__electricity___PRT
33,PRT,roof_mounted_pv,electricity,kilowatt hour,393753335.4868224,roof_mounted_pv__electricity___PRT
33,PRT,waste_supply,waste,kilowatt hour,2572224384.4709773,waste_supply__waste___PRT
33,PRT,wind_offshore,electricity,kilowatt hour,1093898318.2529314,wind_offshore__electricity___PRT
33,PRT,wind_onshore,electricity,kilowatt hour,89811363042.4079,wind_onshore__electricity___PRT
34,PRT,battery,electricity,kilogram,1312957138.801407,battery__electricity___PRT
34,PRT,biofuel_boiler,heat,megajoule,4529482679.752029,biofuel_boiler__heat___PRT
34,PRT,biofuel_supply,biofuel,kilogram,3272382850.7866154,biofuel_supply__biofuel___PRT
34,PRT,biofuel_to_diesel,diesel,kilogram,214803908.99534777,biofuel_to_diesel__diesel___PRT
34,PRT,biofuel_to_methane,methane,cubic meter,245399777.96453443,biofuel_to_methane__methane___PRT
34,PRT,biofuel_to_methanol,methanol,kilogram,760413532.4429116,biofuel_to_methanol__methanol___PRT
34,PRT,ccgt,electricity,kilowatt hour,31719375.938947704,ccgt__electricity___PRT
34,PRT,chp_biofuel_extraction,electricity,kilowatt hour,504564798.0646695,chp_biofuel_extraction__electricity___PRT
34,PRT,chp_methane_extraction,electricity,kilowatt hour,169724402.99515778,chp_methane_extraction__electricity___PRT
34,PRT,chp_wte_back_pressure,electricity,kilowatt hour,592590702.1043323,chp_wte_back_pressure__electricity___PRT
34,ESP,el_import,electricity,kilowatt hour,14017947978.276333,el_import__electricity___ESP
34,PRT,existing_pv,electricity,kilowatt hour,1621533632.4307559,existing_pv__electricity___PRT
34,PRT,existing_wind,electricity,kilowatt hour,16812024381.109974,existing_wind__electricity___PRT
34,PRT,heat_storage_big,heat,unit,55924864.785374485,heat_storage_big__heat___PRT
34,PRT,heat_storage_small,heat,unit,2778952289.4270616,heat_storage_small__heat___PRT
34,PRT,hydro_reservoir,electricity,kilowatt hour,7013871850.376535,hydro_reservoir__electricity___PRT
34,PRT,hydro_run_of_river,electricity,kilowatt hour,8493911182.029052,hydro_run_of_river__electricity___PRT
34,PRT,methane_boiler,heat,megajoule,973529208.5645275,methane_boiler__heat___PRT
34,PRT,methane_storage,methane,unit,5679.96571481037,methane_storage__methane___PRT
34,PRT,open_field_pv,electricity,kilowatt hour,18102116012.801178,open_field_pv__electricity___PRT
34,PRT,pumped_hydro,electricity,kilowatt hour,4322864524.001877,pumped_hydro__electricity___PRT
34,PRT,roof_mounted_pv,electricity,kilowatt hour,399440140.8050243,roof_mounted_pv__electricity___PRT
34,PRT,waste_supply,waste,kilowatt hour,2572223792.6032553,waste_supply__waste___PRT
34,PRT,wind_offshore,electricity,kilowatt hour,1173631127.089434,wind_offshore__electricity___PRT
34,PRT,wind_onshore,electricity,kilowatt hour,93292943752.19008,wind_onshore__electricity___PRT
35,PRT,battery,electricity,kilogram,1689068715.7035673,battery__electricity___PRT
35,PRT,biofuel_boiler,heat,megajoule,2758515792.482532,biofuel_boiler__heat___PRT
35,PRT,biofuel_supply,biofuel,kilogram,3208688051.6901026,biofuel_supply__biofuel___PRT
35,PRT,biofuel_to_diesel,diesel,kilogram,203236223.7752753,biofuel_to_diesel__diesel___PRT
35,PRT,biofuel_to_methane,methane,cubic meter,244769308.56223848,biofuel_to_methane__methane___PRT
35,PRT,biofuel_to_methanol,methanol,kilogram,764959601.6270943,biofuel_to_methanol__methanol___PRT
35,PRT,ccgt,electricity,kilowatt hour,23130438.097455498,ccgt__electricity___PRT
35,PRT,chp_biofuel_extraction,electricity,kilowatt hour,357313258.9311156,chp_biofuel_extraction__electricity___PRT
35,PRT,chp_methane_extraction,electricity,kilowatt hour,124781008.3821496,chp_methane_extraction__electricity___PRT
35,PRT,chp_wte_back_pressure,electricity,kilowatt hour,585073487.817028,chp_wte_back_pressure__electricity___PRT
35,ESP,el_import,electricity,kilowatt hour,14490143182.67237,el_import__electricity___ESP
35,PRT,existing_pv,electricity,kilowatt hour,1642012320.3848212,existing_pv__electricity___PRT
35,PRT,existing_wind,electricity,kilowatt hour,16861583019.040354,existing_wind__electricity___PRT
35,PRT,heat_storage_big,heat,unit,35737142.37651637,heat_storage_big__heat___PRT
35,PRT,heat_storage_small,heat,unit,2681554149.6177645,heat_storage_small__heat___PRT
35,PRT,hydro_reservoir,electricity,kilowatt hour,7043217204.902411,hydro_reservoir__electricity___PRT
35,PRT,hydro_run_of_river,electricity,kilowatt hour,8510359365.827979,hydro_run_of_river__electricity___PRT
35,PRT,methane_boiler,heat,megajoule,697007166.272599,methane_boiler__heat___PRT
35,PRT,methane_storage,methane,unit,5671.92657279374,methane_storage__methane___PRT
35,PRT,open_field_pv,electricity,kilowatt hour,17705338709.44922,open_field_pv__electricity___PRT
35,PRT,pumped_hydro,electricity,kilowatt hour,4120892933.8760376,pumped_hydro__electricity___PRT
35,PRT,roof_mounted_pv,electricity,kilowatt hour,244438064.2465291,roof_mounted_pv__electricity___PRT
35,PRT,waste_supply,waste,kilowatt hour,2572222960.387041,waste_supply__waste___PRT
35,PRT,wind_offshore,electricity,kilowatt hour,827434698.0178651,wind_offshore__electricity___PRT
35,PRT,wind_onshore,electricity,kilowatt hour,93383921949.59032,wind_onshore__electricity___PRT
36,PRT,battery,electricity,kilogram,2418269770.8357496,battery__electricity___PRT
36,PRT,biofuel_boiler,heat,megajoule,4366999419.104841,biofuel_boiler__heat___PRT
36,PRT,biofuel_supply,biofuel,kilogram,3288539551.7311516,biofuel_supply__biofuel___PRT
36,PRT,biofuel_to_diesel,diesel,kilogram,212112295.4020494,biofuel_to_diesel__diesel___PRT
36,PRT,biofuel_to_methane,methane,cubic meter,246003103.3414872,biofuel_to_methane__methane___PRT
36,PRT,biofuel_to_methanol,methanol,kilogram,760824575.239104,biofuel_to_methanol__methanol___PRT
36,PRT,ccgt,electricity,kilowatt hour,30877270.944407396,ccgt__electricity___PRT
36,PRT,chp_biofuel_extraction,electricity,kilowatt hour,521118773.03788376,chp_biofuel_extraction__electricity___PRT
36,PRT,chp_methane_extraction,electricity,kilowatt hour,190765087.8948711,chp_methane_extraction__electricity___PRT
36,PRT,chp_wte_back_pressure,electricity,kilowatt hour,599487004.7708758,chp_wte_back_pressure__electricity___PRT
36,ESP,el_import,electricity,kilowatt hour,14308127406.060745,el_import__electricity___ESP
36,PRT,existing_pv,electricity,kilowatt hour,1608118351.6894019,existing_pv__electricity___PRT
36,PRT,existing_wind,electricity,kilowatt hour,16749027247.829885,existing_wind__electricity___PRT
36,PRT,heat_storage_big,heat,unit,47781933.56749248,heat_storage_big__heat___PRT
36,PRT,heat_storage_small,heat,unit,2815616487.1770973,heat_storage_small__heat___PRT
36,PRT,hydro_reservoir,electricity,kilowatt hour,6991164489.282441,hydro_reservoir__electricity___PRT
36,PRT,hydro_run_of_river,electricity,kilowatt hour,8473912721.053249,hydro_run_of_river__electricity___PRT
36,PRT,methane_boiler,heat,megajoule,1118157591.2540953,methane_boiler__heat___PRT
36,PRT,methane_storage,methane,unit,5648.612388255978,methane_storage__methane___PRT
36,PRT,open_field_pv,electricity,kilowatt hour,18005165019.0118,open_field_pv__electricity___PRT
36,PRT,pumped_hydro,electricity,kilowatt hour,4576570398.750361,pumped_hydro__electricity___PRT
36,PRT,roof_mounted_pv,electricity,kilowatt hour,269052041.0844759,roof_mounted_pv__electricity___PRT
36,PRT,waste_supply,waste,kilowatt hour,2572224034.994674,waste_supply__waste___PRT
36,PRT,wind_offshore,electricity,kilowatt hour,652451256.4077368,wind_offshore__electricity___PRT
36,PRT,wind_onshore,electricity,kilowatt hour,93676570155.6306,wind_onshore__electricity___PRT
37,PRT,battery,electricity,kilogram,930724905.5152862,battery__electricity___PRT
37,PRT,biofuel_boiler,heat,megajoule,2746056371.9554935,biofuel_boiler__heat___PRT
37,PRT,biofuel_supply,biofuel,kilogram,3244464377.4274383,biofuel_supply__biofuel___PRT
37,PRT,biofuel_to_diesel,diesel,kilogram,202298724.39276966,biofuel_to_diesel__diesel___PRT
37,PRT,biofuel_to_methane,methane,cubic meter,246330039.12561283,biofuel_to_methane__methane___PRT
37,PRT,biofuel_to_methanol,methanol,kilogram,760685854.5374324,biofuel_to_methanol__methanol___PRT
37,PRT,ccgt,electricity,kilowatt hour,28304912.3681429,ccgt__electricity___PRT
37,PRT,chp_biofuel_extraction,electricity,kilowatt hour,462706156.5995508,chp_biofuel_extraction__electricity___PRT
37,PRT,chp_methane_extraction,electricity,kilowatt hour,150711359.6596834,chp_methane_extraction__electricity___PRT
37,PRT,chp_wte_back_pressure,electricity,kilowatt hour,587896249.6913873,chp_wte_back_pressure__electricity___PRT
37,ESP,el_import,electricity,kilowatt hour,14530475577.468811,el_import__electricity___ESP
37,PRT,existing_pv,electricity,kilowatt hour,1625071032.4704883,existing_pv__electricity___PRT
37,PRT,existing_wind,electricity,kilowatt hour,16791600242.852251,existing_wind__electricity___PRT
37,PRT,heat_storage_big,heat,unit,48889104.97798597,heat_storage_big__heat___PRT
37,PRT,heat_storage_small,heat,unit,2801460489.8288426,heat_storage_small__heat___PRT
37,PRT,hydro_reservoir,electricity,kilowatt hour,7026533450.866879,hydro_reservoir__electricity___PRT
37,PRT,hydro_run_of_river,electricity,kilowatt hour,8499009699.482256,hydro_run_of_river__electricity___PRT
37,PRT,methane_boiler,heat,megajoule,853001045.5579877,methane_boiler__heat___PRT
37,PRT,methane_storage,methane,unit,5665.964697810363,methane_storage__methane___PRT
37,PRT,open_field_pv,electricity,kilowatt hour,17356629889.22734,open_field_pv__electricity___PRT
37,PRT,pumped_hydro,electricity,kilowatt hour,4319296303.57262,pumped_hydro__electricity___PRT
37,PRT,roof_mounted_pv,electricity,kilowatt hour,184918489.06217116,roof_mounted_pv__electricity___PRT
37,PRT,waste_supply,waste,kilowatt hour,2572222596.26472,waste_supply__waste___PRT
37,PRT,wind_offshore,electricity,kilowatt hour,407546266.5723896,wind_offshore__electricity___PRT
37,PRT,wind_onshore,electricity,kilowatt hour,94155903422.86461,wind_onshore__electricity___PRT
38,PRT,battery,electricity,kilogram,1086865301.9047322,battery__electricity___PRT
38,PRT,biofuel_boiler,heat,megajoule,1734252228.7879174,biofuel_boiler__heat___PRT
38,PRT,biofuel_supply,biofuel,kilogram,3626420834.06151,biofuel_supply__biofuel___PRT
38,PRT,biofuel_to_diesel,diesel,kilogram,111616097.22254571,biofuel_to_diesel__diesel___PRT
38,PRT,biofuel_to_methane,methane,cubic meter,245889640.02739832,biofuel_to_methane__methane___PRT
38,PRT,biofuel_to_methanol,methanol,kilogram,766631482.0773362,biofuel_to_methanol__methanol___PRT
38,PRT,ccgt,electricity,kilowatt hour,17582310.377678998,ccgt__electricity___PRT
38,PRT,chp_biofuel_extraction,electricity,kilowatt hour,249271462.4248468,chp_biofuel_extraction__electricity___PRT
38,PRT,chp_methane_extraction,electricity,kilowatt hour,97181333.6557581,chp_methane_extraction__electricity___PRT
38,PRT,chp_wte_back_pressure,electricity,kilowatt hour,582391418.5536401,chp_wte_back_pressure__electricity___PRT
38,ESP,el_import,electricity,kilowatt hour,14076094260.72309,el_import__electricity___ESP
38,PRT,existing_pv,electricity,kilowatt hour,1654094530.5315654,existing_pv__electricity___PRT
38,PRT,existing_wind,electricity,kilowatt hour,16856603455.441622,existing_wind__electricity___PRT
38,PRT,heat_storage_big,heat,unit,28398337.848471884,heat_storage_big__heat___PRT
38,PRT,heat_storage_small,heat,unit,2314211355.508891,heat_storage_small__heat___PRT
38,PRT,hydro_reservoir,electricity,kilowatt hour,7058115014.006227,hydro_reservoir__electricity___PRT
38,PRT,hydro_run_of_river,electricity,kilowatt hour,8521932109.712108,hydro_run_of_river__electricity___PRT
38,PRT,methane_boiler,heat,megajoule,436492665.738688,methane_boiler__heat___PRT
38,PRT,methane_storage,methane,unit,5768.7952895403105,methane_storage__methane___PRT
38,PRT,open_field_pv,electricity,kilowatt hour,13102015829.181545,open_field_pv__electricity___PRT
38,PRT,pumped_hydro,electricity,kilowatt hour,5027953380.867616,pumped_hydro__electricity___PRT
38,PRT,roof_mounted_pv,electricity,kilowatt hour,120919590.20423426,roof_mounted_pv__electricity___PRT
38,PRT,waste_supply,waste,kilowatt hour,2572222262.534465,waste_supply__waste___PRT
38,PRT,wind_offshore,electricity,kilowatt hour,279711969.11569047,wind_offshore__electricity___PRT
38,PRT,wind_onshore,electricity,kilowatt hour,97898861690.07474,wind_onshore__electricity___PRT
39,PRT,battery,electricity,kilogram,2864250348.7697225,battery__electricity___PRT
39,PRT,biofuel_boiler,heat,megajoule,5080049949.1521225,biofuel_boiler__heat___PRT
39,PRT,biofuel_supply,biofuel,kilogram,3794784408.036036,biofuel_supply__biofuel___PRT
39,PRT,biofuel_to_diesel,diesel,kilogram,123287128.5059595,biofuel_to_diesel__diesel___PRT
39,PRT,biofuel_to_methane,methane,cubic meter,248040781.60849902,biofuel_to_methane__methane___PRT
39,PRT,biofuel_to_methanol,methanol,kilogram,760090369.1406244,biofuel_to_methanol__methanol___PRT
39,PRT,ccgt,electricity,kilowatt hour,28579806.1036291,ccgt__electricity___PRT
39,PRT,chp_biofuel_extraction,electricity,kilowatt hour,445917630.2215042,chp_biofuel_extraction__electricity___PRT
39,PRT,chp_methane_extraction,electricity,kilowatt hour,193528181.561046,chp_methane_extraction__electricity___PRT
39,PRT,chp_wte_back_pressure,electricity,kilowatt hour,602942707.8841382,chp_wte_back_pressure__electricity___PRT
39,ESP,el_import,electricity,kilowatt hour,13430931776.754951,el_import__electricity___ESP
39,PRT,existing_pv,electricity,kilowatt hour,1602662539.813145,existing_pv__electricity___PRT
39,PRT,existing_wind,electricity,kilowatt hour,16697627616.529352,existing_wind__electricity___PRT
39,PRT,heat_storage_big,heat,unit,51661264.03953285,heat_storage_big__heat___PRT
39,PRT,heat_storage_small,heat,unit,2762110713.6012383,heat_storage_small__heat___PRT
39,PRT,hydro_reservoir,electricity,kilowatt hour,6912872803.463697,hydro_reservoir__electricity___PRT
39,PRT,hydro_run_of_river,electricity,kilowatt hour,8396446099.253104,hydro_run_of_river__electricity___PRT
39,PRT,methane_boiler,heat,megajoule,982612908.2430958,methane_boiler__heat___PRT
39,PRT,methane_storage,methane,unit,5697.704032310153,methane_storage__methane___PRT
39,PRT,open_field_pv,electricity,kilowatt hour,18151698507.241478,open_field_pv__electricity___PRT
39,PRT,pumped_hydro,electricity,kilowatt hour,4916116512.618681,pumped_hydro__electricity___PRT
39,PRT,roof_mounted_pv,electricity,kilowatt hour,421180555.91946256,roof_mounted_pv__electricity___PRT
39,PRT,waste_supply,waste,kilowatt hour,2572229780.0152435,waste_supply__waste___PRT
39,PRT,wind_offshore,electricity,kilowatt hour,617710348.9983698,wind_offshore__electricity___PRT
39,PRT,wind_onshore,electricity,kilowatt hour,93040618642.71538,wind_onshore__electricity___PRT
40,PRT,battery,electricity,kilogram,1098049918.267221,battery__electricity___PRT
40,PRT,biofuel_boiler,heat,megajoule,4378778022.990206,biofuel_boiler__heat___PRT
40,PRT,biofuel_supply,biofuel,kilogram,3244516607.122992,biofuel_supply__biofuel___PRT
40,PRT,biofuel_to_diesel,diesel,kilogram,244698733.53617677,biofuel_to_diesel__diesel___PRT
40,PRT,biofuel_to_methane,methane,cubic meter,245819730.16462204,biofuel_to_methane__methane___PRT
40,PRT,biofuel_to_methanol,methanol,kilogram,744313238.1277326,biofuel_to_methanol__methanol___PRT
40,PRT,ccgt,electricity,kilowatt hour,58956769.0116148,ccgt__electricity___PRT
40,PRT,chp_biofuel_extraction,electricity,kilowatt hour,885503501.7193463,chp_biofuel_extraction__electricity___PRT
40,PRT,chp_methane_extraction,electricity,kilowatt hour,364131723.31585705,chp_methane_extraction__electricity___PRT
40,PRT,chp_wte_back_pressure,electricity,kilowatt hour,647646760.2181094,chp_wte_back_pressure__electricity___PRT
40,ESP,el_import,electricity,kilowatt hour,13414370993.008892,el_import__electricity___ESP
40,PRT,existing_pv,electricity,kilowatt hour,1559605718.3307076,existing_pv__electricity___PRT
40,PRT,existing_wind,electricity,kilowatt hour,16676357292.259926,existing_wind__electricity___PRT
40,PRT,heat_storage_big,heat,unit,99913890.47485416,heat_storage_big__heat___PRT
40,PRT,heat_storage_small,heat,unit,3249341719.0650434,heat_storage_small__heat___PRT
40,PRT,hydro_reservoir,electricity,kilowatt hour,6925279933.06161,hydro_reservoir__electricity___PRT
40,PRT,hydro_run_of_river,electricity,kilowatt hour,8441307628.534517,hydro_run_of_river__electricity___PRT
